item_id,item_name,domain,review_text,rating
B00WR0GAUK,"Campark 4.3"" HD 1920x1080P Car Rear View Mirror Camera DVR Dual Lens Back up G-Sensor",Mobile_Electronics,4,"This rear view mirror is very decent for its price.  The video is clear and the mirror is fairly easy to install.  It has lots of features such as long battery life, motion sensor video mode, gps hook up (if you have your own) and plenty of options.  There are some issues though: (1) if you already have a large rear view mirror the placement of the camera lens may not allow you to position it correctly in your case; (2) the power cord is a bit shorter than other mirror cams that I own - barely reaches around the edges of my 07 Equinox; (3) basically no manual - and any English is a bit difficult to get - requires about 30 minutes of hunting and pecking through the menu and you will find it has lots of features;  (4) the screen is brighter than most but the coating on the reflective surface is a slightly different color than the screen really take some getting used if you look into your mirrors often; (5) has a super bright LED that blinks every other second.  During the night it lightens up my whole SUV - I put a sticker over it now it seems.  I have hooked up the included rear view cam, but looks pretty standard.  Overall though I am pretty pleased with this mirror and recommend that everyone have one if for nothing else other than an insurance policy."
B00W00SH62,Ownmax NFC Waterproof 10w Wireless Sports Stereo Power Bank Bluetooth 4.0 Speaker for Iphone Samsung,Mobile_Electronics,1,"It made a loud train sound and I couldn't turn off, I tried everything. Also there's nowhere on the device to power my phone. This is a fake"
B00M49C6MK,Sentey Ls 4162,Mobile_Electronics,5,Thanks
B00JSX5XDO,100% Waterproof Apple Ipod Shuffle with Waterproof Headphones - Superior Swimming Mp3 Player (Newest Generation) (PURPLE),Mobile_Electronics,5,This iPod works great!  I use it to swim laps and so far very happy with it!!!!
B00U05MVPM,Lethal-Eye NPT Adapter 4003 Oil Filter Thread,Mobile_Electronics,5,Works great
B00WPQBJFW,Fantac Vehicle traveling data cameras recorder 3-in-1 Car DVR + Rearview Mirror Recorder HD 720p 2.4LTPS-LCD 90 degrees A+ High resolution ultra wide Angle lens 5 million pixels,Mobile_Electronics,4,"Works pretty nicely, but the sound quality is between fair and poor."
B00QERR5CY,iXCC Multi pack Lightning cable,Mobile_Electronics,3,"One dead on arrival, one working as intended."
B00AOGW0NU,Dual Xdm6351 Am/fm/cd/mp3/wma Car Audio Receiver With Usb & Aux,Mobile_Electronics,5,"Works great, easy to install."
B00MWGREM2,0 Gauge Amp Kit Amplifier Install Wiring 1/0 Ga Power Installation Cables 4000W,Mobile_Electronics,5,seems legit.cable is pretty thick handles power well and has a nice thick tuff jacket
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,Good product and good seller
B00OMSIXA0,E-PRANCE New Arrival B47fs Super Hd 1296p,Mobile_Electronics,1,Had to have the original purchase replaced and then had to send the replacement replaced as the batteries will not charge/hold a charge. Don't waste your time.
B00F2GMUPU,E-PRANCE® Mini 0801 Car DVR Dash Camera Ambarella A2S60 Chip 5M pixel CMOS + GPS Logger + High Resolution Full HD 1080P 30 FPS + G-sensor + License Plate + 135 Degree Wide Angle View,Mobile_Electronics,5,Excellent
B010FIVM0I,"GJT®2.7"" Full HD 1080P DV Car Camera K6000 DVR Camcorder Video Recorder with Night Vision",Mobile_Electronics,1,"I have purchased it because I have seen a new product with a great review. I have paid $160 for similar looking camera for my wifes car which works great, so after seeing similar nice looking product with a great price I decided to try it. First it was working ok for a couple of days and was taking good quality hd video, then started turning off by itself. Sending back"
B00LAG4HN4,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,5,My iPhone recognized this cable and never told me it was not supported. It didn't overheat my phone and it charged it in a very reasonable pace. I have had it for 4 and a half months and it just last week when the white one started to damage but that happens with almost all iPhone chargers even the one that comes with the device. The black one still alright. I'm going to place another order now.
B00NH9EGFQ,"Naxa NPC-319 Slim Personal Compact Disc Player with Stereo Earphones, CD & CD-R Compatible, 2 Way Power, Programmable Track Memory, LCD Display, Blue",Mobile_Electronics,3,Quality ok but not great but price is good. Battery operated--no adaptor came with this player.
B009CRMABY,ZHOL® NEW Am-fm Hidden Windshield Antenna Car Radio Truck,Mobile_Electronics,2,"Has weak reception using jvc head unit. I have this on another car using sony head unit, which seem to work better."
B00SY4FSG0,"1byone 9.6A / 48W 4-Port USB Car Charger, Safety Protection for Apple and Android Devices, Red & Black",Mobile_Electronics,5,Excelente producto
B009S4H5AM,link live Car Battery Eliminator for BAOFENG UV-5R Dual Band Radio,Mobile_Electronics,4,Product received as advertised
B00OYVKVT6,Pioneer AVH-X6700DVD,Mobile_Electronics,3,Good looking unit. Sounds great. Easy install. Apps are run from phone and are all junk Imo. Be sure to buy the bypass if you arent hooking up the controll harness or it wont let you play any video if it cant tell you are in park. Still a very nice radio.
B00M2OF43U,2pcs New Mini C-dvr Video/audio Recorder Monitor Detection for Cctv Camera,Mobile_Electronics,1,Its not two pieces buy only two channels you only get one despite the description saying the opposite
B00XOJHHWI,"HOTT® MU1036 1.8"" TFT Bluetooth MP3 MP4 Player 8GB Built in FM Radio Voice Record support TF card Sports MP3 player high quality lossless support radio recorder Color Red",Mobile_Electronics,2,It is what it is. Pretty cheap player. I wouldn't recommend it. It was inexpensive though.
B00U7XE03I,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,5,"I absolutely love this darn thing.  I looks great, it sounds great and it has an amazing battery life."
B007VHSNAE,Insten® Green Flap Cover-up Wallet Leather Case with FREE Reusable Clear LCD Screen Protector Film Guard Compatible with Barnes & Noble NOOK Simple Touch with GlowLight,Mobile_Electronics,5,Perfect case! Love it
B00TQYCU0Y,"Garmin nüvi 65LM 6-Inch GPS Navigators System with Spoken Turn-By-Turn Directions, Preloaded Maps and Speed Limit Displays - Lower 49 U.S. States (Certified Refurbished)",Mobile_Electronics,5,Like the bigger screen.
B011NH6I18,USTEK&reg; GPS Sun Shade Glare Shield Sun Visor Screen Protector for Universal Car GPS Applicable for Most Sedans and SUVs,Mobile_Electronics,5,"[[VIDEOID:abde57fdd35925f99d6c2e46f2fdb21b]] See my video for my thoughts and opinions here.<br /><br />I had to find a car in which I could use this item...it worked rather well and was very easy to use. It slides into place VERY firmly as you will see in the video. Seems to snug up well when inserted and really doesn't look too bad when installed.<br /><br />Plenty of adjustability and easy to remove quickly if needed. Such a simple design not much else to say...hope the video helps.<br /><br />Review sample provided free or at a discounted price for a fair, unbiased, and honest review."
B004X84B5K,MIRROR MOUNT 3 way Aluminum with Stud for CB / Ham Radio Antenna Bracket - Workman RV1,Mobile_Electronics,4,Product received as advertised
B007WOKBRY,EC TECHNOLOGY? New design Backup External Battery Pack and Charger (Power Bank) with flashlight,Mobile_Electronics,3,"It culd be better, but it is seems to be not well finished"
B00ANEOGDU,HHI TuchiFlip5 Case for iPod Touch 5th Generation - Black,Mobile_Electronics,2,Not real handy to open
B00L4CZEIQ,BOSS CXXD5000 Boss Class D Monoblock Amplifier 5000W Max,Mobile_Electronics,5,Bumps and holds my 15 &#34; Memphis mojo had it now for a few months and still holding strong.
B010P73G76,"Phtronics 2015 Latest Version 8GB & 70 Hours Playback MP3 Lossless Sound Music Player (Supports up to 64GB), Color Black",Mobile_Electronics,5,good purchase
B00NPSK7D4,"Rosewill R-Studio MINI RUBIC-BK Bluetooth Portable Speaker, with NFC and Handsfree Mic",Mobile_Electronics,5,Unbelievably clear sound and great bass from a speaker that weighs less than a pound.
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,Great product!
B00BXVOJPM,Tenq® New Highest Version Baofeng Uv-5re Plus Dual Band Vhf/uhf 136-174mhz&400-520mhz Walkie Talkie,Mobile_Electronics,5,good price and product.
B007Q94CJS,10 Pcs UF90B Clip-on Ferrite Ring Core Black for 9mm Diameter Cable,Mobile_Electronics,4,good value
B0092C0U02,Tenq® 3in1 Multi-function Universal Pouch Bag Holster Case for GPS Pmr446 Motorola Kenwood Midland Icom Yaesu Two Way Radio Transceiver Walkie Talkie 20b,Mobile_Electronics,5,Works great. ..still using it everyday a year and a half later.
B00MJCDPM2,Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black),Mobile_Electronics,5,I liked it so much I bought a second one. The sound is great and it is easy to use.
B00VHWO68W,easybuyus 6pcs Farad Capacitor 2.7V100F 22*45mm Super Capacitor NEW,Mobile_Electronics,5,"Very little capacity spread, but some self discharge. Using them to augment a marginal starting system on my 1975 Mercer boat. They dropped the starter response time from 500 mS to less than  250. Perfect!"
B00CJZLHN8,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,1,IPod nano doesn't work even after trying to charge several times with different USB cables. Returning product!
B00OY4MZI8,"PIONEER TS-G6845R 6"" x 8"" 250-Watt 2-Way G-Series Speakers",Mobile_Electronics,5,definitely notice the difference so does everybody else great buy perfect price excellent investment
B000ZTEGX8,iArmBands iPod ArmBand / Arm Band for Video iPod & Classic,Mobile_Electronics,4,Ok
B00I6DLIB8,MSI GTX 750 TI 2GB DDR5 OC 128Bit DVI-D/D-SUB/HDMI N750TI TF 2GD5/OC,Mobile_Electronics,5,Amazing for every game exempt gta5 because it's not well optimized but this can stream every game you want at high settings 40-50fps
B010P73G76,"Phtronics 2015 Latest Version 8GB & 70 Hours Playback MP3 Lossless Sound Music Player (Supports up to 64GB), Color Black",Mobile_Electronics,2,Very flimsy. It doesn't work with new technology by just touching like an IPAD. You have to remember which one is the back button to go from example: Video to Music.
B00KHUIS7U,Discount Keyless Replacement 4 Button Case and Glow in the Dark Button Pad Compatible with Nissan and Infiniti Remotes KBRASTU15,Mobile_Electronics,5,great
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,4,They charge my wife's phone
B00O4D5GPS,Sony ICFCS15IP 30-Pin iPod/iPhone Speaker Dock (Black) (Discontinued by Manufacturer) (Certified Refurbished),Mobile_Electronics,5,it play great and I use it ever day
B00UG5GUWG,Bem HL2022 Bluetooth Mobile Speaker for Smartphones (Certified Refurbished),Mobile_Electronics,5,Works great with good sound for its small size. Fills up a room!
B008RV3DEY,New Uncut Blank Transponder Ignition Key for Toyota Avalon Camry Corolla Rav4 Tundra Yaris Matrix Solara (Chip #4d-67),Mobile_Electronics,1,Did not work. Dont Buy for Corolla
B00NPMEZOM,G.G.Martinsen 8GB Slim 1.78'' Screen MP3/MP4 Player Media/Music/Audio Player with Silver color,Mobile_Electronics,1,Piece of junk
B00VU7PGPQ,[New Element Series] iXCC MicroUSB cables,Mobile_Electronics,5,I needed USB cords in lengths longer than 6ft. These fit my requirements perfectly.
B00QEZDY2Q,Sony SRSBTM8 Portable NFC Bluetooth Wireless Speaker System (White),Mobile_Electronics,5,I bought this a while ago and I think it's one of the best portable bluetooth speakers out there for the Amazon Price.  I like that it's not a rechargeable and uses regular batteries (so you can use rechargeable batteries if you choose) AND it has a plug.  The sound is loud and clear.
B00LAG4F6S,iXCC Multi pack Lightning cable,Mobile_Electronics,5,Great replacement.  No problems
B00O4D5GPS,Sony ICFCS15IP 30-Pin iPod/iPhone Speaker Dock (Black) (Discontinued by Manufacturer) (Certified Refurbished),Mobile_Electronics,5,The product is excillent.
B00ZFZ9NKS,"PEMOTechTM In-Car Universal Wireless Bluetooth [FM Transmitter Modulator Radio Adapter] Car Kit MP3 Player with [3.5mm Audio Plug], [USB Car Charger] and [Remote Controller] Supports MP3 WMA Music on SD Card & USB Flash Drive",Mobile_Electronics,3,Mic doesn't work clearly often
B0087ZEQEQ,3 Meters Cable SMA Male Straight GPS Navigation Antenna,Mobile_Electronics,5,Works
B0000AXTTR,Davis Tiller Tamer,Mobile_Electronics,5,This is a must have for single handed sailing. I simply can't believe much this product is needed. Can't live without it
B00X2J10YG,iPod Touch 5th 6th Gen Multi Zebra Glow Shock Resistant Hybrid Cover Case,Mobile_Electronics,5,It takes a while to charge and it only last for a little bit but when it lights up it looks really cool !!
